reference_mode,condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_power,stim_power,driven_log2_power_change
analysis_group_median,amp180_freq26,180,26,2,Group 0-31,Physical Shank A (0-63),200,3799242470.5962057,3901045278.472578,0.03814895461021981
analysis_group_median,amp180_freq26,180,26,3,Group 0-31,Physical Shank A (0-63),200,4334941024.621919,4468243569.5501,0.04369546486535754
analysis_group_median,amp180_freq26,180,26,4,Group 0-31,Physical Shank A (0-63),200,5125367679.728075,5296178566.8543825,0.04729626182576893
analysis_group_median,amp180_freq26,180,26,8,Group 0-31,Physical Shank A (0-63),200,3166500566.4746447,3538502507.8380594,0.16024960427939994
analysis_group_median,amp180_freq26,180,26,9,Group 0-31,Physical Shank A (0-63),200,2620659973.1203046,2985966429.345704,0.18826776742409193
analysis_group_median,amp180_freq26,180,26,10,Group 0-31,Physical Shank A (0-63),200,3268085181.116258,3749288929.075633,0.19817142025613205
analysis_group_median,amp180_freq26,180,26,11,Group 0-31,Physical Shank A (0-63),200,4535260703.669716,5226887611.788382,0.20476665427296212
analysis_group_median,amp180_freq26,180,26,12,Group 0-31,Physical Shank A (0-63),200,5784360391.285782,6600469941.426073,0.19041130400088543
analysis_group_median,amp180_freq26,180,26,13,Group 0-31,Physical Shank A (0-63),200,6469536944.210294,7291138925.911567,0.17248173570726952
analysis_group_median,amp180_freq26,180,26,14,Group 0-31,Physical Shank A (0-63),200,7253504573.291794,8024175455.045842,0.14567494183525764
analysis_group_median,amp180_freq26,180,26,15,Group 0-31,Physical Shank A (0-63),200,8208280961.752486,8903031601.466871,0.11721656282893377
analysis_group_median,amp180_freq26,180,26,16,Group 0-31,Physical Shank A (0-63),200,9424148542.430613,9089717946.265602,-0.05212675063324413
analysis_group_median,amp180_freq26,180,26,17,Group 0-31,Physical Shank A (0-63),200,8526912174.682663,8197645118.1815405,-0.05681386121347371
analysis_group_median,amp180_freq26,180,26,18,Group 0-31,Physical Shank A (0-63),200,7469595986.105414,7138369636.499193,-0.065435604507978
analysis_group_median,amp180_freq26,180,26,19,Group 0-31,Physical Shank A (0-63),200,6497486782.562549,6167647788.602179,-0.07516141325087898
analysis_group_median,amp180_freq26,180,26,20,Group 0-31,Physical Shank A (0-63),200,5159199709.054189,4870452212.933744,-0.0830915630719295
analysis_group_median,amp180_freq26,180,26,21,Group 0-31,Physical Shank A (0-63),200,3927688554.1611485,3695856452.7443247,-0.08777181227520624
analysis_group_median,amp180_freq26,180,26,22,Group 0-31,Physical Shank A (0-63),200,2840293354.5545254,2669000116.3546085,-0.08974057519563185
analysis_group_median,amp180_freq26,180,26,23,Group 0-31,Physical Shank A (0-63),200,1706016175.0727124,1637430559.7954977,-0.059197599102032365
analysis_group_median,amp180_freq26,180,26,24,Group 0-31,Physical Shank A (0-63),200,1390670069.0108333,1409770021.039704,0.01967964495888684
analysis_group_median,amp180_freq26,180,26,25,Group 0-31,Physical Shank A (0-63),200,1396424727.7245197,1414030667.6308553,0.0180756004898413
analysis_group_median,amp180_freq26,180,26,26,Group 0-31,Physical Shank A (0-63),200,1391988642.9193351,1407531247.1287303,0.016019509978218965
analysis_group_median,amp180_freq26,180,26,27,Group 0-31,Physical Shank A (0-63),200,1391419904.829764,1409164060.1749065,0.01828172109663396
analysis_group_median,amp180_freq26,180,26,28,Group 0-31,Physical Shank A (0-63),200,1401974796.0708575,1419804097.7397482,0.018231469139939022
analysis_group_median,amp180_freq26,180,26,29,Group 0-31,Physical Shank A (0-63),200,4116459063.856522,3967274571.1237245,-0.05325563084630758
analysis_group_median,amp180_freq26,180,26,30,Group 0-31,Physical Shank A (0-63),200,4558287856.343476,4427116319.019992,-0.042124754201129884
analysis_group_median,amp180_freq26,180,26,31,Group 0-31,Physical Shank A (0-63),200,4251236180.8996167,4196749155.0130286,-0.0186101772056553
analysis_group_median,amp180_freq26,180,26,35,Group 32-63,Physical Shank A (0-63),200,5403513195.507693,5412415338.273226,0.0023748455957496514
analysis_group_median,amp180_freq26,180,26,36,Group 32-63,Physical Shank A (0-63),200,4542010625.573733,4607131927.670321,0.02053782978492831
analysis_group_median,amp180_freq26,180,26,37,Group 32-63,Physical Shank A (0-63),200,3865299926.9937506,3931425698.7797074,0.024472224649861284
analysis_group_median,amp180_freq26,180,26,38,Group 32-63,Physical Shank A (0-63),200,3524810289.1836014,3578297279.844537,0.021727637927497448
analysis_group_median,amp180_freq26,180,26,39,Group 32-63,Physical Shank A (0-63),200,3325347955.113757,3362942434.690227,0.01621877559401209
analysis_group_median,amp180_freq26,180,26,40,Group 32-63,Physical Shank A (0-63),200,3304596306.146705,3313973272.2122602,0.00408792604883293
analysis_group_median,amp180_freq26,180,26,41,Group 32-63,Physical Shank A (0-63),200,3408710771.456813,3418995917.000906,0.004346507655360909
analysis_group_median,amp180_freq26,180,26,42,Group 32-63,Physical Shank A (0-63),200,3567072262.2769237,3570579588.1075506,0.001417833790706549
analysis_group_median,amp180_freq26,180,26,44,Group 32-63,Physical Shank A (0-63),200,2268811501.7657866,2263747125.799354,-0.003223942030460254
analysis_group_median,amp180_freq26,180,26,45,Group 32-63,Physical Shank A (0-63),200,1091220624.0495694,1124799427.1058505,0.043724948073402756
analysis_group_median,amp180_freq26,180,26,46,Group 32-63,Physical Shank A (0-63),200,1066282273.1737605,1146291280.498671,0.10438428114692352
analysis_group_median,amp180_freq26,180,26,47,Group 32-63,Physical Shank A (0-63),200,1857521308.0805922,1932938602.152638,0.05741705215644328
analysis_group_median,amp180_freq26,180,26,48,Group 32-63,Physical Shank A (0-63),200,10225138180.727882,9809516922.893326,-0.0598663429329421
analysis_group_median,amp180_freq26,180,26,49,Group 32-63,Physical Shank A (0-63),200,8645530491.202295,8338799654.859485,-0.05211476359194616
analysis_group_median,amp180_freq26,180,26,50,Group 32-63,Physical Shank A (0-63),200,7125664401.373381,6879081125.439623,-0.05080866868360603
analysis_group_median,amp180_freq26,180,26,51,Group 32-63,Physical Shank A (0-63),200,6172010301.521726,5982243138.109712,-0.04505392233275777
analysis_group_median,amp180_freq26,180,26,52,Group 32-63,Physical Shank A (0-63),200,5226016024.547916,5104174506.467214,-0.03403389420173551
analysis_group_median,amp180_freq26,180,26,53,Group 32-63,Physical Shank A (0-63),200,4503049527.305455,4397246067.592751,-0.03430207814317777
analysis_group_median,amp180_freq26,180,26,54,Group 32-63,Physical Shank A (0-63),200,3795471657.382128,3693817191.0735765,-0.03916670989647385
analysis_group_median,amp180_freq26,180,26,55,Group 32-63,Physical Shank A (0-63),200,2957537982.6136403,2894471793.631874,-0.0310965990044169
analysis_group_median,amp180_freq26,180,26,56,Group 32-63,Physical Shank A (0-63),200,2237934011.1670012,2202647823.332427,-0.02292865287831866
analysis_group_median,amp180_freq26,180,26,57,Group 32-63,Physical Shank A (0-63),200,1610862556.6293974,1600739884.124845,-0.009094511573929931
analysis_group_median,amp180_freq26,180,26,58,Group 32-63,Physical Shank A (0-63),200,1097604775.4845228,1114764821.9697154,0.022380718377573935
analysis_group_median,amp180_freq26,180,26,59,Group 32-63,Physical Shank A (0-63),200,573896540.9773029,605699456.0519447,0.07781143684394674
analysis_group_median,amp180_freq26,180,26,60,Group 32-63,Physical Shank A (0-63),200,344116558.1156085,379488575.41740495,0.14115914067085383
analysis_group_median,amp180_freq26,180,26,61,Group 32-63,Physical Shank A (0-63),200,597962978.8858368,625003122.4139321,0.06380723028247792
analysis_group_median,amp180_freq26,180,26,62,Group 32-63,Physical Shank A (0-63),200,2339239090.0869384,2379074470.757033,0.024361107393950164
analysis_group_median,amp180_freq26,180,26,63,Group 32-63,Physical Shank A (0-63),200,2329990914.569541,2373110914.665944,0.026455201585176773
analysis_group_median,amp180_freq26,180,26,64,Group 64-95,Physical Shank B (64-127),200,9117664813.582375,8718542598.743925,-0.06457738072322691
analysis_group_median,amp180_freq26,180,26,65,Group 64-95,Physical Shank B (64-127),200,12045492121.17202,11729467938.592106,-0.03835576376039436
analysis_group_median,amp180_freq26,180,26,68,Group 64-95,Physical Shank B (64-127),200,775319492.9760137,746426111.6784889,-0.05479148160048105
analysis_group_median,amp180_freq26,180,26,69,Group 64-95,Physical Shank B (64-127),200,191503551.39026457,176343728.4200286,-0.1189808789325949
analysis_group_median,amp180_freq26,180,26,70,Group 64-95,Physical Shank B (64-127),200,199661843.94645023,185993675.05722696,-0.10230509366638464
analysis_group_median,amp180_freq26,180,26,71,Group 64-95,Physical Shank B (64-127),200,492382868.867842,496927528.1483798,0.013254896637538392
analysis_group_median,amp180_freq26,180,26,72,Group 64-95,Physical Shank B (64-127),200,10265234429.583477,10319176013.255798,0.007561201095641695
analysis_group_median,amp180_freq26,180,26,73,Group 64-95,Physical Shank B (64-127),200,470005645.32216406,454855190.15618855,-0.04727077015279344
analysis_group_median,amp180_freq26,180,26,74,Group 64-95,Physical Shank B (64-127),200,224803303.49930075,198284700.0900204,-0.18108987461100837
analysis_group_median,amp180_freq26,180,26,75,Group 64-95,Physical Shank B (64-127),200,223229698.79478145,202187478.3144077,-0.1428353257552728
analysis_group_median,amp180_freq26,180,26,76,Group 64-95,Physical Shank B (64-127),200,426085759.6773862,430046337.2021903,0.013348281968800552
analysis_group_median,amp180_freq26,180,26,77,Group 64-95,Physical Shank B (64-127),200,8990295876.793964,8668336346.805292,-0.052613462961984346
analysis_group_median,amp180_freq26,180,26,78,Group 64-95,Physical Shank B (64-127),200,5269445683.622734,5118158062.545736,-0.042026503965125576
analysis_group_median,amp180_freq26,180,26,79,Group 64-95,Physical Shank B (64-127),200,214028185.12039515,217919457.19045642,0.02599421894488537
analysis_group_median,amp180_freq26,180,26,80,Group 64-95,Physical Shank B (64-127),200,566996297.606923,558244022.8335872,-0.02244341556416199
analysis_group_median,amp180_freq26,180,26,81,Group 64-95,Physical Shank B (64-127),200,3524809832.122926,3492087966.403333,-0.013455523212672944
analysis_group_median,amp180_freq26,180,26,82,Group 64-95,Physical Shank B (64-127),200,3371915230.043677,3337984881.01374,-0.014590847171350545
analysis_group_median,amp180_freq26,180,26,83,Group 64-95,Physical Shank B (64-127),200,3174045222.6657114,3121522092.696689,-0.024073006762533815
analysis_group_median,amp180_freq26,180,26,84,Group 64-95,Physical Shank B (64-127),200,2747364878.832713,2687446584.9243035,-0.0318124478418635
analysis_group_median,amp180_freq26,180,26,85,Group 64-95,Physical Shank B (64-127),200,2034664322.767661,2012589999.7814217,-0.01573749982480467
analysis_group_median,amp180_freq26,180,26,86,Group 64-95,Physical Shank B (64-127),200,1500717220.790184,1515799166.1718986,0.014426461737574543
analysis_group_median,amp180_freq26,180,26,87,Group 64-95,Physical Shank B (64-127),200,1245177284.5210547,1261550701.1404765,0.018847025316799403
analysis_group_median,amp180_freq26,180,26,88,Group 64-95,Physical Shank B (64-127),200,449788989.80059254,442915490.5153529,-0.022216891524237132
analysis_group_median,amp180_freq26,180,26,89,Group 64-95,Physical Shank B (64-127),200,478886929.8075023,453250326.55272937,-0.07937700145517461
analysis_group_median,amp180_freq26,180,26,90,Group 64-95,Physical Shank B (64-127),200,503888193.1300382,471794207.09226626,-0.09494594754705599
analysis_group_median,amp180_freq26,180,26,91,Group 64-95,Physical Shank B (64-127),200,461457849.2737088,417651403.93383265,-0.14389958681212917
analysis_group_median,amp180_freq26,180,26,92,Group 64-95,Physical Shank B (64-127),200,310177377.73487514,296585654.6672267,-0.06464465084785175
analysis_group_median,amp180_freq26,180,26,93,Group 64-95,Physical Shank B (64-127),200,177757214.35851064,184081538.1624294,0.050436830228876954
analysis_group_median,amp180_freq26,180,26,94,Group 64-95,Physical Shank B (64-127),200,3134350429.714257,2936683694.132991,-0.0939786029540856
analysis_group_median,amp180_freq26,180,26,95,Group 64-95,Physical Shank B (64-127),200,4825319209.95843,4630799259.056211,-0.05936316545026081
analysis_group_median,amp180_freq26,180,26,96,Group 96-127,Physical Shank B (64-127),200,109035176.2566223,111972207.15194485,0.03834703898323048
analysis_group_median,amp180_freq26,180,26,97,Group 96-127,Physical Shank B (64-127),200,321837951.8204517,320053412.24079686,-0.008021771841767462
analysis_group_median,amp180_freq26,180,26,98,Group 96-127,Physical Shank B (64-127),200,827809908.7272002,802432967.0878757,-0.04491863872864436
analysis_group_median,amp180_freq26,180,26,99,Group 96-127,Physical Shank B (64-127),200,1572922218.9664898,1512592374.6938303,-0.05642408011034109
analysis_group_median,amp180_freq26,180,26,100,Group 96-127,Physical Shank B (64-127),200,2544908566.0471883,2425509772.2882338,-0.0693258317049208
analysis_group_median,amp180_freq26,180,26,101,Group 96-127,Physical Shank B (64-127),200,3616381725.0628405,3445367891.5375853,-0.06988892852191357
analysis_group_median,amp180_freq26,180,26,102,Group 96-127,Physical Shank B (64-127),200,4658165673.454176,4457987120.801048,-0.06336950307054898
analysis_group_median,amp180_freq26,180,26,103,Group 96-127,Physical Shank B (64-127),200,4856920058.499715,4622419399.990009,-0.07139357688375214
analysis_group_median,amp180_freq26,180,26,104,Group 96-127,Physical Shank B (64-127),200,4670835613.325598,4479056277.35418,-0.06048587829478177
analysis_group_median,amp180_freq26,180,26,105,Group 96-127,Physical Shank B (64-127),200,4398516323.547296,4228976194.1624484,-0.05670852696548628
analysis_group_median,amp180_freq26,180,26,106,Group 96-127,Physical Shank B (64-127),200,3802181130.2319474,3650246580.884598,-0.05883333746754884
analysis_group_median,amp180_freq26,180,26,107,Group 96-127,Physical Shank B (64-127),200,3060263291.229331,2937146178.283545,-0.059240712550356955
analysis_group_median,amp180_freq26,180,26,108,Group 96-127,Physical Shank B (64-127),200,2288285382.6618614,2189523898.9743156,-0.06364979140888026
analysis_group_median,amp180_freq26,180,26,109,Group 96-127,Physical Shank B (64-127),200,1564578482.5557837,1517913260.5078254,-0.04368467713985255
analysis_group_median,amp180_freq26,180,26,110,Group 96-127,Physical Shank B (64-127),200,990879308.5616431,989486613.5297567,-0.002029154839305715
analysis_group_median,amp180_freq26,180,26,111,Group 96-127,Physical Shank B (64-127),200,798323094.2506589,815096341.1035095,0.02999784354515744
analysis_group_median,amp180_freq26,180,26,112,Group 96-127,Physical Shank B (64-127),200,4283332499.691504,4230617838.8764334,-0.017865303074816614
analysis_group_median,amp180_freq26,180,26,113,Group 96-127,Physical Shank B (64-127),200,4383238761.74418,4307008983.757912,-0.02531093399384617
analysis_group_median,amp180_freq26,180,26,114,Group 96-127,Physical Shank B (64-127),200,2955599381.4916296,2842416757.2824717,-0.05633263264145171
analysis_group_median,amp180_freq26,180,26,115,Group 96-127,Physical Shank B (64-127),200,4502531541.367328,4394482357.700764,-0.03504314760678783
analysis_group_median,amp180_freq26,180,26,116,Group 96-127,Physical Shank B (64-127),200,4511751204.287798,4394910822.482279,-0.037853622234389935
analysis_group_median,amp180_freq26,180,26,117,Group 96-127,Physical Shank B (64-127),200,4536640992.590895,4417385706.688352,-0.03843168876793508
analysis_group_median,amp180_freq26,180,26,118,Group 96-127,Physical Shank B (64-127),200,4573993035.161302,4442492006.875839,-0.04208498845652427
analysis_group_median,amp180_freq26,180,26,119,Group 96-127,Physical Shank B (64-127),200,4566573652.948671,4384434105.00338,-0.05872145496259661
analysis_group_median,amp180_freq26,180,26,120,Group 96-127,Physical Shank B (64-127),200,4448150500.429346,4207077777.892018,-0.08038711156369754
analysis_group_median,amp180_freq26,180,26,121,Group 96-127,Physical Shank B (64-127),200,3676442702.0834956,3446766574.630392,-0.09306690210185617
analysis_group_median,amp180_freq26,180,26,122,Group 96-127,Physical Shank B (64-127),200,2565276082.6822147,2386269377.743157,-0.10435718823439602
analysis_group_median,amp180_freq26,180,26,123,Group 96-127,Physical Shank B (64-127),200,1763127723.1012342,1635128280.618268,-0.10873316518597453
analysis_group_median,amp180_freq26,180,26,124,Group 96-127,Physical Shank B (64-127),200,1203627620.513287,1144314933.0505323,-0.07290496012583647
analysis_group_median,amp180_freq26,180,26,125,Group 96-127,Physical Shank B (64-127),200,735885766.1872735,712709282.5476178,-0.04616811507212801
analysis_group_median,amp180_freq26,180,26,126,Group 96-127,Physical Shank B (64-127),200,136382481.00882864,125143911.39678624,-0.12407023352550543
analysis_group_median,amp180_freq26,180,26,127,Group 96-127,Physical Shank B (64-127),200,143751822.47173604,147992780.35015395,0.0419465509064785
raw,amp180_freq5,180,5,0,Group 0-31,Physical Shank A (0-63),200,232225531856.85934,258140137312.74976,0.15262788159433946
raw,amp180_freq5,180,5,1,Group 0-31,Physical Shank A (0-63),200,223667527626.2013,247832197459.42654,0.1480078103011906
raw,amp180_freq5,180,5,2,Group 0-31,Physical Shank A (0-63),200,223423829195.71533,245376479493.8427,0.13521390222913698
raw,amp180_freq5,180,5,3,Group 0-31,Physical Shank A (0-63),200,244781195852.8669,264497918552.4976,0.11176363507212814
raw,amp180_freq5,180,5,4,Group 0-31,Physical Shank A (0-63),200,290978212577.43256,310818926087.9802,0.09516322036333986
raw,amp180_freq5,180,5,8,Group 0-31,Physical Shank A (0-63),200,282350878877.43134,301672212699.5099,0.09549269263604522
raw,amp180_freq5,180,5,9,Group 0-31,Physical Shank A (0-63),200,193337525944.72403,203448027068.98288,0.07353860463795783
raw,amp180_freq5,180,5,10,Group 0-31,Physical Shank A (0-63),200,127887923533.67645,131407485984.848,0.0391674281990116
raw,amp180_freq5,180,5,11,Group 0-31,Physical Shank A (0-63),200,85690608336.97098,85386658486.84355,-0.005126425164448609
raw,amp180_freq5,180,5,12,Group 0-31,Physical Shank A (0-63),200,62350634233.49635,60498950351.816154,-0.04349412323876435
raw,amp180_freq5,180,5,13,Group 0-31,Physical Shank A (0-63),200,54424668058.21987,52420982052.778175,-0.05411632197526386
raw,amp180_freq5,180,5,14,Group 0-31,Physical Shank A (0-63),200,52282784879.862495,50675242518.40978,-0.045054901292886
raw,amp180_freq5,180,5,15,Group 0-31,Physical Shank A (0-63),200,53634431762.754944,52575858394.44918,-0.02875896711071581
raw,amp180_freq5,180,5,16,Group 0-31,Physical Shank A (0-63),200,34784408878.06668,39478668650.07684,0.1826325342831654
raw,amp180_freq5,180,5,17,Group 0-31,Physical Shank A (0-63),200,35298896156.11441,41006770061.73738,0.21623904366683772
raw,amp180_freq5,180,5,18,Group 0-31,Physical Shank A (0-63),200,38626119114.369125,45785065259.56961,0.24530034607743637
raw,amp180_freq5,180,5,19,Group 0-31,Physical Shank A (0-63),200,41402697498.85063,49373195131.06868,0.2540032441850948
raw,amp180_freq5,180,5,20,Group 0-31,Physical Shank A (0-63),200,45993608223.823105,54875921607.85039,0.254739881664606
raw,amp180_freq5,180,5,21,Group 0-31,Physical Shank A (0-63),200,52707255194.92276,62313615341.83679,0.24154585868605502
raw,amp180_freq5,180,5,22,Group 0-31,Physical Shank A (0-63),200,60776254708.944916,70738408339.02058,0.21898598521032364
raw,amp180_freq5,180,5,23,Group 0-31,Physical Shank A (0-63),200,73014403585.59593,83188888652.70451,0.18820975060263678
raw,amp180_freq5,180,5,24,Group 0-31,Physical Shank A (0-63),200,145194259737.17834,159996778033.59775,0.14005843541614116
raw,amp180_freq5,180,5,25,Group 0-31,Physical Shank A (0-63),200,144843098205.12366,159598965675.9806,0.13996036020156194
raw,amp180_freq5,180,5,26,Group 0-31,Physical Shank A (0-63),200,145196764069.97263,159972110911.21426,0.13981111058483495
raw,amp180_freq5,180,5,27,Group 0-31,Physical Shank A (0-63),200,143682666145.34344,158322507088.06674,0.1399803374352511
raw,amp180_freq5,180,5,28,Group 0-31,Physical Shank A (0-63),200,145535059084.78287,160326815530.64508,0.1396490071006918
raw,amp180_freq5,180,5,29,Group 0-31,Physical Shank A (0-63),200,233922098933.98752,257510813538.92447,0.13860485456810417
raw,amp180_freq5,180,5,30,Group 0-31,Physical Shank A (0-63),200,242124933484.80267,267643523942.14163,0.14456109229015882
raw,amp180_freq5,180,5,31,Group 0-31,Physical Shank A (0-63),200,234567562926.84348,260501195402.90268,0.15128646813658417
raw,amp180_freq5,180,5,35,Group 32-63,Physical Shank A (0-63),200,324075204122.6586,357785797593.7243,0.14276747999953907
raw,amp180_freq5,180,5,36,Group 32-63,Physical Shank A (0-63),200,295816593407.8364,328180612155.62634,0.1497870310156896
raw,amp180_freq5,180,5,37,Group 32-63,Physical Shank A (0-63),200,275044727108.807,305928934942.1536,0.15353031901564593
raw,amp180_freq5,180,5,38,Group 32-63,Physical Shank A (0-63),200,264805741972.1782,293929973539.60223,0.15053807999567068
raw,amp180_freq5,180,5,39,Group 32-63,Physical Shank A (0-63),200,263053730731.66675,291002920927.23016,0.14567612309801692
raw,amp180_freq5,180,5,40,Group 32-63,Physical Shank A (0-63),200,267812139748.267,294918317352.304,0.13909407228975465
raw,amp180_freq5,180,5,41,Group 32-63,Physical Shank A (0-63),200,278527324511.8773,305128987251.83,0.13160037447194073
raw,amp180_freq5,180,5,42,Group 32-63,Physical Shank A (0-63),200,299935937397.21045,326676857492.8725,0.12320986288094044
raw,amp180_freq5,180,5,44,Group 32-63,Physical Shank A (0-63),200,264863080469.36093,286947778114.9618,0.11554144440535127
raw,amp180_freq5,180,5,45,Group 32-63,Physical Shank A (0-63),200,174576002938.29504,189441700138.8821,0.11789867253915753
raw,amp180_freq5,180,5,46,Group 32-63,Physical Shank A (0-63),200,100654105556.26088,108333530160.49173,0.10607381939852682
raw,amp180_freq5,180,5,47,Group 32-63,Physical Shank A (0-63),200,62084445323.257484,65587731271.14973,0.07919411203658099
raw,amp180_freq5,180,5,48,Group 32-63,Physical Shank A (0-63),200,38407754135.32593,39162749799.598236,0.02808446103323396
raw,amp180_freq5,180,5,49,Group 32-63,Physical Shank A (0-63),200,29223014209.209812,29905241007.805927,0.03329335173645247
raw,amp180_freq5,180,5,50,Group 32-63,Physical Shank A (0-63),200,22654364180.143234,23542563149.92124,0.055482398908630694
raw,amp180_freq5,180,5,51,Group 32-63,Physical Shank A (0-63),200,19908095492.71841,21202420933.31132,0.09087379160844462
raw,amp180_freq5,180,5,52,Group 32-63,Physical Shank A (0-63),200,19035401046.64327,21099877822.144604,0.14854967951099887
raw,amp180_freq5,180,5,53,Group 32-63,Physical Shank A (0-63),200,19502680922.561302,22316307188.471275,0.19442585893937478
raw,amp180_freq5,180,5,54,Group 32-63,Physical Shank A (0-63),200,21660761001.45033,25447874113.217316,0.23246121057616378
raw,amp180_freq5,180,5,55,Group 32-63,Physical Shank A (0-63),200,25822371006.381214,30658437544.713703,0.24766269958593115
raw,amp180_freq5,180,5,56,Group 32-63,Physical Shank A (0-63),200,32150098169.3992,38142772051.39439,0.2465865534972701
raw,amp180_freq5,180,5,57,Group 32-63,Physical Shank A (0-63),200,41025515325.30282,48462976123.08848,0.24036154808221288
raw,amp180_freq5,180,5,58,Group 32-63,Physical Shank A (0-63),200,52061125476.15038,60899565894.89553,0.22622544355021293
raw,amp180_freq5,180,5,59,Group 32-63,Physical Shank A (0-63),200,70960450846.07373,81904536064.35825,0.20692817808960703
raw,amp180_freq5,180,5,60,Group 32-63,Physical Shank A (0-63),200,100172630152.94463,114046171158.03894,0.1871296328173452
raw,amp180_freq5,180,5,61,Group 32-63,Physical Shank A (0-63),200,142251879889.0493,160335572254.34598,0.17264682098242926
raw,amp180_freq5,180,5,62,Group 32-63,Physical Shank A (0-63),200,250764082578.23145,278733651215.74634,0.15255646503436113
raw,amp180_freq5,180,5,63,Group 32-63,Physical Shank A (0-63),200,250860832744.79147,278979421570.2635,0.15327146977893819
raw,amp180_freq5,180,5,64,Group 64-95,Physical Shank B (64-127),200,250646304185.05527,278650995763.2628,0.15280634738013818
raw,amp180_freq5,180,5,65,Group 64-95,Physical Shank B (64-127),200,329127944093.7,363937254970.2186,0.1450412209000922
raw,amp180_freq5,180,5,68,Group 64-95,Physical Shank B (64-127),200,85881544846.26688,94283345322.89857,0.13465480582826014
raw,amp180_freq5,180,5,69,Group 64-95,Physical Shank B (64-127),200,33342581731.622395,36800252372.442535,0.14234984297633596
raw,amp180_freq5,180,5,70,Group 64-95,Physical Shank B (64-127),200,30406717956.585346,32752395668.391476,0.1072103331839131
raw,amp180_freq5,180,5,71,Group 64-95,Physical Shank B (64-127),200,66092506552.68077,72789713895.84105,0.13924788294750878
raw,amp180_freq5,180,5,72,Group 64-95,Physical Shank B (64-127),200,286618776592.57367,317535197671.6598,0.14778339383614464
raw,amp180_freq5,180,5,73,Group 64-95,Physical Shank B (64-127),200,64433450056.20746,70874875371.85527,0.1374644479888423
raw,amp180_freq5,180,5,74,Group 64-95,Physical Shank B (64-127),200,27896726264.523197,30343647133.90969,0.12129867085194652
raw,amp180_freq5,180,5,75,Group 64-95,Physical Shank B (64-127),200,29761231565.101646,32323965999.928707,0.11916999230542089
raw,amp180_freq5,180,5,76,Group 64-95,Physical Shank B (64-127),200,72483880769.68372,79061535000.13425,0.1253157667262346
raw,amp180_freq5,180,5,77,Group 64-95,Physical Shank B (64-127),200,298958798124.0145,327432794877.58057,0.13125215698664147
raw,amp180_freq5,180,5,78,Group 64-95,Physical Shank B (64-127),200,194316651936.34946,213836921640.3818,0.13810143629690702
raw,amp180_freq5,180,5,79,Group 64-95,Physical Shank B (64-127),200,38972778261.27713,43432655268.35368,0.15631337417895888
raw,amp180_freq5,180,5,80,Group 64-95,Physical Shank B (64-127),200,11519163292.689266,12982139101.57242,0.17249219080323377
raw,amp180_freq5,180,5,81,Group 64-95,Physical Shank B (64-127),200,41669720812.62794,42743880999.9503,0.036718471771632906
raw,amp180_freq5,180,5,82,Group 64-95,Physical Shank B (64-127),200,39434580407.85466,40136135103.80962,0.025440407351866735
raw,amp180_freq5,180,5,83,Group 64-95,Physical Shank B (64-127),200,37124243479.68511,37722910530.18881,0.023079365293962796
raw,amp180_freq5,180,5,84,Group 64-95,Physical Shank B (64-127),200,31288435614.016117,32008842140.315407,0.032840963766066954
raw,amp180_freq5,180,5,85,Group 64-95,Physical Shank B (64-127),200,23035974772.586487,23874542010.622417,0.05158441074359572
raw,amp180_freq5,180,5,86,Group 64-95,Physical Shank B (64-127),200,18129912992.987843,19408865216.909855,0.09834376861608092
raw,amp180_freq5,180,5,87,Group 64-95,Physical Shank B (64-127),200,17330910312.80271,19369068568.913376,0.16040714384089455
raw,amp180_freq5,180,5,88,Group 64-95,Physical Shank B (64-127),200,5660122133.757594,6398201562.825764,0.1768332586795227
raw,amp180_freq5,180,5,89,Group 64-95,Physical Shank B (64-127),200,3227890204.480012,3588231768.4896126,0.15268157208955485
raw,amp180_freq5,180,5,90,Group 64-95,Physical Shank B (64-127),200,3369185108.292928,3821720386.913267,0.18182253400220888
raw,amp180_freq5,180,5,91,Group 64-95,Physical Shank B (64-127),200,5180421577.26871,5717367870.794359,0.1422816124324301
raw,amp180_freq5,180,5,92,Group 64-95,Physical Shank B (64-127),200,10381071535.501434,11683478433.301252,0.17051449426325796
raw,amp180_freq5,180,5,93,Group 64-95,Physical Shank B (64-127),200,28486308315.405396,32371003163.201126,0.18443340708942507
raw,amp180_freq5,180,5,94,Group 64-95,Physical Shank B (64-127),200,102990929711.9322,118433286218.2636,0.2015573274405673
raw,amp180_freq5,180,5,95,Group 64-95,Physical Shank B (64-127),200,153062089697.21973,173377427110.04834,0.17979907751021912
raw,amp180_freq5,180,5,96,Group 96-127,Physical Shank B (64-127),200,40894409475.61964,46856062916.76077,0.1963321056527348
raw,amp180_freq5,180,5,97,Group 96-127,Physical Shank B (64-127),200,63585366444.64501,72727368082.69788,0.19380358638074674
raw,amp180_freq5,180,5,98,Group 96-127,Physical Shank B (64-127),200,94589797204.3465,107366624079.13806,0.18278910495271722
raw,amp180_freq5,180,5,99,Group 96-127,Physical Shank B (64-127),200,127432265933.93555,144261481095.6804,0.17895552559617475
raw,amp180_freq5,180,5,100,Group 96-127,Physical Shank B (64-127),200,165712034126.96014,186687725117.9119,0.171948696300916
